FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
71,0.224581511520635,0.45991736184056164,0.3422494366805983,[0.69987774 0.44623539],[0.70643175 0.44051719],[0.71388924 0.44116306],[0.72126979 0.44468749],[0.71291894 0.44553691],[0.70578074 0.44562936]
72,0.29210577722339603,0.4064610127742982,0.3492833949988471,[0.69980985 0.44932485],[0.70643979 0.44319361],[0.71404791 0.44397002],[0.72137111 0.4480705 ],[0.71343607 0.44976994],[0.70608938 0.4499701 ]
73,0.28064207827426196,0.42813670465539794,0.35438939146482995,[0.69952828 0.44967067],[0.70575613 0.44350845],[0.71319342 0.44411331],[0.72070098 0.4479515 ],[0.71247387 0.44958788],[0.705378   0.44989863]
74,0.2944631327895568,0.38461389195829593,0.3395385123739264,[0.6986177 0.4490597],[0.70501328 0.44228736],[0.71271515 0.44290334],[0.72018981 0.4469012 ],[0.71174163 0.44883999],[0.70443988 0.44901484]
75,0.3596296260296527,0.43790708370119463,0.39876835486542367,[0.69866085 0.45033389],[0.70536661 0.44256556],[0.71286446 0.44353157],[0.71988475 0.44902194],[0.71177763 0.45061484],[0.70473754 0.45066965]
76,0.34437409484397363,0.3759429949352678,0.36015854488962074,[0.69936627 0.4485127 ],[0.70637304 0.44073239],[0.71422249 0.44161478],[0.72124386 0.4468773 ],[0.71292382 0.44867271],[0.70561367 0.44862974]
77,0.3382094808694347,0.39262460413895967,0.36541704250419715,[0.69962555 0.44509062],[0.70682174 0.43778601],[0.71457672 0.43905759],[0.72149974 0.44426417],[0.71343911 0.44584778],[0.70615399 0.44567966]
78,0.32688095994919686,0.44468106427227866,0.3857810121107378,[0.70109755 0.44811454],[0.70802832 0.4407602 ],[0.71582174 0.44157773],[0.72297609 0.44667086],[0.71494663 0.44824785],[0.70756459 0.44835323]
79,0.30574160635673714,0.48230666864293875,0.39402413749983795,[0.70200658 0.44658938],[0.70905292 0.43924147],[0.71680719 0.44005108],[0.72396117 0.44525611],[0.71562827 0.44630653],[0.7083829  0.44629374]
80,0.2954775617822401,0.3887737489987782,0.34212565539050915,[0.70274347 0.44671291],[0.70929945 0.44021824],[0.71676546 0.44112912],[0.72374392 0.4450587 ],[0.71588826 0.44678435],[0.70874941 0.44692162]
81,0.3473671879664933,0.3571108395955183,0.3522390137810058,[0.70306152 0.44968456],[0.70990008 0.44222492],[0.71748662 0.4433099 ],[0.72448337 0.44849616],[0.71640533 0.45026153],[0.70924491 0.45006776]
82,0.29870684146345966,0.4007617644732877,0.3497343029683737,[0.7031799  0.45002925],[0.70978278 0.44299895],[0.71716535 0.44381678],[0.72423089 0.44819248],[0.71597087 0.44965315],[0.70904088 0.44962412]
83,0.32327909503398816,0.35940609298633,0.3413425940101591,[0.70389098 0.44890666],[0.71069497 0.44200516],[0.7181344  0.44302824],[0.72496861 0.44759163],[0.71679044 0.44942611],[0.70977223 0.44906199]
84,0.2834963905490152,0.4218976535570472,0.3526970220530312,[0.70436424 0.44971269],[0.71100247 0.4430126 ],[0.71851802 0.44392121],[0.72553188 0.44824067],[0.71721387 0.44950962],[0.71019745 0.4492532 ]
85,0.26033683550568376,0.37662344539202425,0.318480140448854,[0.70456266 0.44840777],[0.71152669 0.44268405],[0.71896279 0.44398141],[0.72566348 0.44816136],[0.71757013 0.4489387 ],[0.7104885 0.4484292]
86,0.28679632425395096,0.38275024942621855,0.3347732868400848,[0.70457691 0.4480316 ],[0.7115261  0.44149625],[0.71895927 0.44265389],[0.72564059 0.44726884],[0.71754432 0.44817451],[0.7105037  0.44780478]
87,0.27501976521030924,0.39036054813352977,0.3326901566719195,[0.70432699 0.4489032 ],[0.71141183 0.44270694],[0.71899182 0.44380277],[0.72583407 0.4482463 ],[0.71774095 0.44926456],[0.71054542 0.4488785 ]
88,0.3032216543593367,0.3776142545635297,0.3404179544614332,[0.70441943 0.44601896],[0.7116254 0.4394173],[0.71925104 0.44027349],[0.72605276 0.44485891],[0.71793759 0.44647005],[0.71069717 0.44615769]
89,0.28745389043474046,0.39264044426684686,0.34004716735079366,[0.70427889 0.44643816],[0.71159703 0.43981358],[0.71921164 0.44076365],[0.72589481 0.44535738],[0.71787769 0.44650859],[0.71062571 0.44628602]
90,0.26104954129929897,0.33277356630943683,0.2969115538043679,[0.70451885 0.4480719 ],[0.71207988 0.44209948],[0.72002959 0.44301766],[0.72703409 0.44730416],[0.71902698 0.44854546],[0.71134043 0.44819885]
91,0.31392472069552324,0.3804773725893802,0.3472010466424517,[0.70446074 0.44841105],[0.71203059 0.44176066],[0.71973777 0.44287753],[0.72643352 0.44769728],[0.71842307 0.44935817],[0.71101016 0.44887811]
92,0.2717657786534332,0.34558386710047223,0.3086748228769527,[0.70443946 0.44682616],[0.71189243 0.44110307],[0.7195254  0.44247121],[0.7261464  0.44677109],[0.71828902 0.44783652],[0.71090049 0.44731691]
93,0.20867515724797722,0.32605265218739793,0.26736390471768756,[0.7034775  0.44635275],[0.71108526 0.44179505],[0.71902686 0.44331428],[0.72597224 0.44720948],[0.71806443 0.44748789],[0.71031737 0.4468489 ]
94,0.2618699775699405,0.339708163968774,0.30078907076935724,[0.70221364 0.44590405],[0.70947063 0.43970826],[0.71720046 0.44066843],[0.72419763 0.44508341],[0.71621311 0.44597802],[0.70879287 0.44579193]
95,0.22514016968171138,0.3160369094399008,0.2705885395608061,[0.70223123 0.44606352],[0.70989925 0.44091097],[0.71781176 0.4420132 ],[0.72485143 0.44597083],[0.71692884 0.44664729],[0.70917064 0.44633028]
96,0.2769441154510438,0.2879719199937759,0.28245801772240986,[0.70209485 0.44467297],[0.70989311 0.43868035],[0.7176525  0.43995854],[0.72432077 0.44451129],[0.71645319 0.44561139],[0.70887876 0.44513345]
97,0.25890417198900045,0.32403805659877427,0.2914711142938874,[0.7021482  0.44494948],[0.70974195 0.43917751],[0.71750289 0.44027013],[0.72442949 0.44470075],[0.71648645 0.44559687],[0.70889759 0.44523424]
98,0.28034497640688016,0.2821346887482762,0.2812398325775782,[0.70232487 0.44425827],[0.70997667 0.43823823],[0.7176978  0.43939489],[0.72450233 0.44399101],[0.71664983 0.44513896],[0.70911592 0.44477853]
99,0.29074099857587077,0.24204063659861344,0.2663908175872421,[0.70191145 0.44552729],[0.70950848 0.43863615],[0.71741182 0.43929571],[0.72446227 0.44406092],[0.71635735 0.44552335],[0.70869029 0.44541124]
100,0.31368042183531303,0.3088747841338935,0.3112776029846033,[0.70154339 0.44546863],[0.70900595 0.43860117],[0.71674639 0.43948281],[0.72364408 0.44474036],[0.71540034 0.44608569],[0.70793074 0.44565362]
101,0.33363463648154723,0.29100414809170094,0.3123193922866241,[0.70117974 0.44649979],[0.70874262 0.43953836],[0.71651483 0.4404178 ],[0.72338319 0.44568819],[0.71537584 0.44749457],[0.7078687  0.44714606]
102,0.28486355876346126,0.30716223413056826,0.2960128964470148,[0.70016021 0.44647697],[0.7076537  0.44008636],[0.71550864 0.44076031],[0.72258317 0.44489473],[0.71443111 0.44682014],[0.70673686 0.44667473]
103,0.2726539225943629,0.2734110043236847,0.27303246345902377,[0.69971979 0.44715345],[0.70734072 0.44073942],[0.71525121 0.44162917],[0.72236031 0.44621143],[0.71423984 0.44743255],[0.70654422 0.44715607]
104,0.2962395410520409,0.32831468892858884,0.31227711499031485,[0.69805539 0.44776434],[0.70568341 0.44071165],[0.71349537 0.44101205],[0.72064859 0.44526339],[0.7124936  0.44751209],[0.70479035 0.44754452]
105,0.3379450363421608,0.3612306722880283,0.34958785431509454,[0.69887215 0.44764972],[0.70583946 0.44024217],[0.71342039 0.44087285],[0.7203216  0.44558811],[0.71250123 0.44777501],[0.70521814 0.44781792]
106,0.2922577997424745,0.2798157842151323,0.2860367919788034,[0.697671   0.44816506],[0.70463526 0.44115907],[0.71238935 0.44175151],[0.71963459 0.44619751],[0.71151358 0.44783747],[0.70407683 0.44787672]
107,0.300102620327799,0.2800900254861526,0.2900963229069758,[0.69743901 0.44708595],[0.70455045 0.44028759],[0.71249223 0.44117177],[0.71964699 0.44556502],[0.71156013 0.447411  ],[0.70399433 0.44731772]
108,0.3279807228907268,0.33266460245158996,0.3303226626711584,[0.69679236 0.44837764],[0.70388806 0.44065565],[0.71164852 0.44096562],[0.71880412 0.4455651 ],[0.71081877 0.44790715],[0.70334178 0.44820121]
109,0.36435054201710465,0.3330323025972096,0.3486914223071571,[0.69660938 0.44868898],[0.70352173 0.44018424],[0.71144086 0.44036111],[0.71884751 0.44541347],[0.71058482 0.4482435 ],[0.70308006 0.44862375]
110,0.3300477428613986,0.339827275798955,0.3349375093301768,[0.69670868 0.44958344],[0.70294875 0.44104394],[0.71080619 0.44077647],[0.71867388 0.44611448],[0.71035475 0.44780454],[0.70302272 0.44867986]
111,0.32338433191051874,0.3285931970562852,0.32598876448340197,[0.6966911  0.44891751],[0.70326012 0.44084924],[0.71104962 0.44086048],[0.71859062 0.44575208],[0.71035415 0.44770631],[0.70299798 0.44827467]
112,0.28027455662592715,0.31709949447232005,0.29868702554912363,[0.69701201 0.4487631 ],[0.70357567 0.44148439],[0.71135044 0.44151318],[0.71879035 0.44574142],[0.71076453 0.44731182],[0.7034449  0.44797969]
113,0.2715877456475414,0.2811679172781058,0.2763778314628236,[0.69661266 0.448944  ],[0.70306855 0.44265214],[0.71061397 0.44277   ],[0.71831959 0.44707197],[0.71048343 0.44832945],[0.70318228 0.44892457]
114,0.23898717082406315,0.23768302727928955,0.23833509905167635,[0.69559473 0.45104206],[0.70277321 0.44484949],[0.71053308 0.44457495],[0.71808916 0.44805953],[0.70985311 0.44981858],[0.70223713 0.4503819 ]
115,0.24989061808228208,0.3065825850242286,0.27823660155325536,[0.69731557 0.44843569],[0.70372254 0.44269651],[0.71113485 0.44250199],[0.7189315  0.44615883],[0.71116692 0.44769961],[0.70385039 0.44836035]
116,0.25846696881631986,0.25089473195976614,0.254680850388043,[0.69801694 0.44932765],[0.70453572 0.44340912],[0.71211255 0.44267845],[0.71986538 0.4461503 ],[0.71196437 0.44840729],[0.70449209 0.4490912 ]
117,0.24294571641876486,0.30156239524366335,0.2722540558312141,[0.69788569 0.44827753],[0.70433354 0.4425368 ],[0.711797   0.44205663],[0.71950322 0.44536006],[0.71199042 0.44707161],[0.70466131 0.44810745]
118,0.2988751113228937,0.16050508544486422,0.22969009838387894,[0.69839668 0.44385022],[0.70500231 0.43729931],[0.71242779 0.43724018],[0.71980745 0.44113359],[0.71226442 0.44336599],[0.70504332 0.4440721 ]
119,0.3069708968505631,0.2622866288924126,0.28462876287148786,[0.69852424 0.44398147],[0.70511991 0.43648395],[0.71256059 0.43591011],[0.72006083 0.44018525],[0.71212417 0.44249889],[0.70491421 0.44330367]
120,0.276028141991012,0.20410341863086348,0.24006578031093773,[0.69844675 0.44374233],[0.70449007 0.43659893],[0.71201533 0.43622899],[0.71993619 0.44063365],[0.71175283 0.44203955],[0.7045998  0.44276834]
121,0.39935406294555914,0.34918241485987067,0.3742682389027149,[0.69977784 0.4459829 ],[0.70581579 0.43658599],[0.71348697 0.43612605],[0.72089231 0.4420715 ],[0.71278304 0.44431046],[0.70570141 0.44552186]
122,0.39427831242550754,0.3472147817497627,0.3707465470876351,[0.69951975 0.44681394],[0.70639998 0.43786126],[0.71439701 0.43717319],[0.72151291 0.44238681],[0.71384925 0.44572681],[0.70630825 0.44698039]
123,0.41389233176194523,0.3159901681286954,0.3649412499453203,[0.70049143 0.44576105],[0.70684505 0.43610734],[0.71473628 0.4353922 ],[0.72196782 0.44135407],[0.71414322 0.44422138],[0.70687705 0.44540647]
124,0.41530727174328247,0.33282840425548643,0.3740678379993845,[0.70078743 0.446435  ],[0.70729697 0.43694314],[0.71509784 0.43629372],[0.72219515 0.44211489],[0.71437478 0.44509438],[0.7071026  0.44625083]
125,0.4279964531866206,0.3316684566833829,0.37983245493500173,[0.70144224 0.44502279],[0.70819122 0.43562329],[0.71620685 0.435094  ],[0.72328389 0.44087315],[0.7155394  0.44431627],[0.70805281 0.44540665]
126,0.40042751694215806,0.32759831973337333,0.3640129183377657,[0.70192754 0.4429206 ],[0.70874101 0.43389571],[0.71665293 0.43335894],[0.72373599 0.43938804],[0.71595764 0.4420262 ],[0.70853662 0.44289133]
127,0.39881252797614014,0.2909881833117837,0.34490035564396193,[0.70283389 0.44250599],[0.70940679 0.43379146],[0.71700323 0.43319583],[0.72393757 0.43847978],[0.71636319 0.44155908],[0.7091583  0.44253665]
