FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
944,0.05000704603437896,0.04934420744685713,0.04967562674061804,[0.64405155 0.51113009],[0.67124486 0.51694208],[0.69906175 0.52096796],[0.71892059 0.5180074 ],[0.69568169 0.5217225 ],[0.66733986 0.51803935]
945,0.04863871985161322,0.05266638450992817,0.050652552180770694,[0.64513844 0.51225853],[0.67175555 0.51710278],[0.69916177 0.52110225],[0.7190485  0.51853102],[0.69598621 0.52201366],[0.66817868 0.51868665]
946,0.040749819078401896,0.05601058266421291,0.0483802008713074,[0.64313203 0.51210928],[0.67058682 0.51753432],[0.69901699 0.52104461],[0.71865964 0.51806235],[0.69629067 0.52143431],[0.66729903 0.51847798]
947,0.04935503116049716,0.06938586348320776,0.059370447321852454,[0.64440072 0.5126729 ],[0.67095762 0.51727813],[0.69802135 0.52111542],[0.71753752 0.5187667 ],[0.69528288 0.52268398],[0.667624   0.51964509]
948,0.05740045328067046,0.06695755199269268,0.06217900263668157,[0.64403719 0.51247269],[0.67111945 0.5164808 ],[0.69874734 0.52015102],[0.71820933 0.51819658],[0.69608468 0.52289486],[0.667862   0.51989233]
949,0.03637630628051659,0.05866610898272503,0.04752120763162081,[0.64296502 0.51106274],[0.67053628 0.51647711],[0.69909614 0.52004015],[0.71870762 0.51720548],[0.69663233 0.51994359],[0.66752297 0.51702577]
950,0.03428001579158363,0.05381004129059956,0.044045028541091595,[0.64356756 0.51069236],[0.67079526 0.51639354],[0.69936639 0.52006161],[0.71900958 0.5169434 ],[0.69695342 0.51958406],[0.66807264 0.51659757]
951,0.04359599181365029,0.0555763685064533,0.04958618016005179,[0.64397371 0.51186222],[0.67134148 0.51671946],[0.69940156 0.52061903],[0.71931005 0.51815456],[0.69645911 0.52112687],[0.66791981 0.51785654]
952,0.0465870682445343,0.06470825511502433,0.05564766167977932,[0.64451879 0.51186931],[0.67125863 0.51715159],[0.69867593 0.52109456],[0.71856576 0.51816958],[0.69552922 0.52146173],[0.66764265 0.51816809]
953,0.0925153929734412,0.05351102785554803,0.07301321041449461,[0.6443119  0.51549345],[0.67186993 0.51579022],[0.69888151 0.51950479],[0.71785063 0.5203265 ],[0.69664997 0.52516508],[0.6688655  0.52271885]
954,0.08541166009767301,0.05554062482260555,0.07047614246013928,[0.64380896 0.51332545],[0.67136836 0.51484859],[0.69839263 0.51918852],[0.71733475 0.51991981],[0.69564879 0.52408916],[0.66779602 0.52086127]
955,0.03524398062281766,0.06148394462827024,0.048363962625543946,[0.64575756 0.51167947],[0.67284781 0.51848125],[0.7014057 0.5227592],[0.7216621  0.52016872],[0.69898552 0.52217615],[0.66995794 0.51832145]
956,0.04086767347543014,0.06458059139266809,0.05272413243404911,[0.64667201 0.51251471],[0.67304307 0.51849431],[0.70042133 0.52253526],[0.72081828 0.5197143 ],[0.69767475 0.52229899],[0.66972029 0.51874399]
957,0.04469072810886488,0.07020984921241302,0.05745028866063895,[0.64548963 0.51198339],[0.67251641 0.51730323],[0.70031065 0.52110785],[0.7203666 0.5185709],[0.69724548 0.52122521],[0.66889828 0.51779246]
958,0.04718032927283834,0.0551509581725382,0.05116564372268827,[0.64511597 0.51307577],[0.67252773 0.51717722],[0.7003848  0.52086294],[0.72033972 0.51884097],[0.69760466 0.52227068],[0.66909516 0.51923621]
959,0.04609552426860932,0.08061029082961305,0.06335290754911119,[0.64568096 0.5114792 ],[0.6720829  0.51732826],[0.69928801 0.52118617],[0.71913499 0.5179075 ],[0.6961354  0.52098805],[0.66845816 0.51764852]
960,0.03929723445531966,0.057064657436317466,0.048180945945818565,[0.64606977 0.51241785],[0.67269868 0.51851857],[0.70048577 0.52239347],[0.720424   0.51918924],[0.69781005 0.52180058],[0.66957146 0.51855266]
961,0.05060592601115749,0.05796499769304123,0.054285461852099356,[0.64523363 0.5141148 ],[0.67211145 0.51812392],[0.69923824 0.52227783],[0.71894968 0.52091646],[0.69666553 0.52414453],[0.66886747 0.52096778]
962,0.0545529336418763,0.05819012175535079,0.05637152769861355,[0.64478916 0.51427364],[0.67183203 0.51760399],[0.69912738 0.52176881],[0.71832025 0.52058941],[0.69618773 0.52354264],[0.66823995 0.52050757]
963,0.05075188010606356,0.053896969883410625,0.05232442499473709,[0.64654142 0.51143992],[0.67297882 0.51811558],[0.70069832 0.52216697],[0.72083384 0.51866353],[0.69707257 0.52177805],[0.66905779 0.51785064]
964,0.0407562643129719,0.06265847015312016,0.05170736723304603,[0.64614493 0.51320106],[0.67226887 0.51850837],[0.69926834 0.5219872 ],[0.71906173 0.51878095],[0.69665372 0.52206802],[0.66903037 0.5193463 ]
965,0.042763365743952744,0.05575955603288154,0.04926146088841714,[0.64559686 0.51206577],[0.67222762 0.51783651],[0.69974864 0.52192056],[0.71989948 0.51923484],[0.69687426 0.52213252],[0.6688363  0.51871073]
966,0.04756427436850203,0.0509517112928098,0.04925799283065592,[0.64544177 0.51286083],[0.67265844 0.51853794],[0.70042175 0.52248734],[0.72028708 0.51960433],[0.69738787 0.5233199 ],[0.6688866  0.51987773]
967,0.043527511602553866,0.07243324374293096,0.05798037767274242,[0.6448465  0.51126778],[0.67214775 0.51715887],[0.70058846 0.5212397 ],[0.7204901  0.51846915],[0.69751084 0.52132094],[0.66865128 0.51768768]
968,0.044910672401663396,0.07069765487765188,0.05780416363965764,[0.64537257 0.51131934],[0.67252445 0.51746374],[0.70050228 0.52145457],[0.72051519 0.51830387],[0.69736409 0.52161819],[0.66894114 0.51808083]
969,0.04616599460819356,0.07229774802042069,0.05923187131430713,[0.64505148 0.51424181],[0.67215157 0.51802373],[0.70004547 0.52144247],[0.71948004 0.51917464],[0.69744629 0.52286994],[0.66901165 0.52037358]
970,0.052731357359110935,0.0566187122771728,0.05467503481814187,[0.64533359 0.51156145],[0.67283869 0.51733297],[0.70146799 0.52143055],[0.72134995 0.51841849],[0.6979382  0.52278161],[0.66893262 0.51905775]
971,0.0651904416359189,0.06475342473857458,0.06497193318724674,[0.64550292 0.51244003],[0.67253035 0.51597643],[0.69977343 0.5196358 ],[0.7193625 0.517793 ],[0.69677246 0.52282393],[0.66893375 0.51983762]
972,0.04015085028229166,0.054680782489180936,0.0474158163857363,[0.64495349 0.51230156],[0.67209589 0.51788014],[0.70021641 0.52167076],[0.72003239 0.51850402],[0.69748747 0.52197081],[0.66899353 0.51901704]
973,0.04207323617504206,0.06529399803634645,0.05368361710569425,[0.64729548 0.51360589],[0.67394894 0.51915318],[0.70186508 0.52249533],[0.72209704 0.51872128],[0.69891864 0.52211589],[0.67061287 0.51927292]
974,0.03908286830131606,0.05641847597489179,0.047750672138103925,[0.64705449 0.51242685],[0.67358655 0.51787299],[0.70130199 0.52150846],[0.72161567 0.51820475],[0.69858342 0.52143759],[0.67050445 0.51839572]
975,0.04520451058170292,0.056501999182975604,0.05085325488233926,[0.64439863 0.51256758],[0.67172456 0.51814532],[0.69993943 0.52194482],[0.71965194 0.51858133],[0.69676685 0.5223192 ],[0.66824436 0.51917976]
976,0.04955523690866266,0.05740864907332529,0.05348194299099397,[0.64486015 0.51299936],[0.67209423 0.51848447],[0.69986987 0.52276266],[0.71932942 0.52002144],[0.69667077 0.52369797],[0.66838545 0.52018583]
977,0.04745786431392816,0.057349929817775404,0.05240389706585178,[0.646146   0.51341075],[0.67332071 0.51930654],[0.7016108  0.52321625],[0.72135711 0.51968169],[0.69822377 0.52338648],[0.6696161  0.52001733]
978,0.04098500888510793,0.058792241979938695,0.049888625432523315,[0.64548093 0.51292741],[0.67280245 0.51872069],[0.70107687 0.52277237],[0.72060061 0.51944113],[0.69820839 0.52265137],[0.66957635 0.51945961]
979,0.04270812359527433,0.06264091081467146,0.0526745172049729,[0.6454668  0.51316547],[0.67263615 0.51842296],[0.70059615 0.52214652],[0.71974909 0.51921815],[0.69773698 0.52266306],[0.6694265  0.51971644]
980,0.049593008948767156,0.05279966661773319,0.051196337783250175,[0.64589339 0.51453584],[0.67297578 0.51940846],[0.70085144 0.52329332],[0.72067976 0.52056926],[0.69753093 0.52413726],[0.66923892 0.52087897]
981,0.04865322117414683,0.07895334463229892,0.06380328290322287,[0.64562124 0.51297057],[0.67318046 0.51922685],[0.70147669 0.52344841],[0.72156733 0.52040648],[0.69813609 0.52412701],[0.66928971 0.52022421]
982,0.048687686103807255,0.06839247939046031,0.05854008274713378,[0.64562082 0.51305777],[0.67295277 0.51885074],[0.70105702 0.52317953],[0.72122765 0.52054608],[0.69770962 0.52357614],[0.66903442 0.51978183]
983,0.05210961020328442,0.06230838382363706,0.057208997013460744,[0.64599454 0.51412988],[0.67343044 0.5185684 ],[0.70154905 0.52288759],[0.72163337 0.52108705],[0.69861692 0.5247916 ],[0.66991246 0.52124459]
984,0.03654613653316042,0.07420020979239496,0.05537317316277769,[0.64557517 0.51544142],[0.67316085 0.52023357],[0.70177895 0.52407134],[0.72194815 0.52179128],[0.69976431 0.52517235],[0.67057127 0.5222882 ]
985,0.04248997661624651,0.08890098650282074,0.06569548155953363,[0.64587879 0.51433206],[0.67321348 0.52046543],[0.70124292 0.52403075],[0.72072476 0.52039927],[0.69847482 0.52406728],[0.66964483 0.52102935]
986,0.04261554621106199,0.09757618826921333,0.07009586724013767,[0.64710277 0.5147928 ],[0.67408943 0.52007484],[0.70224547 0.52361923],[0.72238147 0.52053738],[0.69947374 0.52430832],[0.67072171 0.52128524]
987,0.04355063515762717,0.05653166722951633,0.05004115119357175,[0.64595991 0.5130676 ],[0.67337048 0.51895314],[0.70189422 0.52312756],[0.72162193 0.52045077],[0.6990208  0.52400839],[0.67002058 0.52031505]
988,0.03800814737918835,0.06110732322443442,0.04955773530181139,[0.64679313 0.5137248 ],[0.67413914 0.5195148 ],[0.70291638 0.52299958],[0.7230038 0.5198229],[0.70022362 0.5228309 ],[0.67103809 0.51979554]
989,0.04217359367751851,0.05755243642468494,0.049863015051101724,[0.64652711 0.51430321],[0.67355239 0.52036673],[0.70184487 0.52391034],[0.72161627 0.52005017],[0.69891864 0.52384096],[0.67015475 0.52079898]
990,0.0449870202590473,0.07295051450522455,0.058968767382135925,[0.64707077 0.51511848],[0.67393017 0.52035028],[0.7016449  0.52426505],[0.72120261 0.52163291],[0.69877672 0.52514344],[0.6705538  0.52185374]
991,0.049574743503574624,0.08726777070201827,0.06842125710279645,[0.64624006 0.51384842],[0.67314309 0.51955795],[0.70074803 0.52356935],[0.72027087 0.52043885],[0.69750613 0.52435994],[0.66934913 0.52092355]
992,0.046542972395990666,0.06264381948628173,0.0545933959411362,[0.64586073 0.51271158],[0.67322642 0.5190593 ],[0.70155424 0.52303052],[0.72088641 0.51951998],[0.69828713 0.52313459],[0.6695329  0.51967061]
993,0.04690796685515033,0.07657637685606349,0.0617421718556069,[0.64694387 0.51334393],[0.67389482 0.51870269],[0.70204103 0.52253157],[0.72135806 0.51933354],[0.69879812 0.5229035 ],[0.67033148 0.51983738]
994,0.041968670658525824,0.07490962365147365,0.05843914715499973,[0.64703041 0.51302421],[0.67460132 0.51854712],[0.70329702 0.52247387],[0.72298902 0.5192591 ],[0.70035511 0.52261162],[0.6712805 0.51949  ]
995,0.043826204682938005,0.06092735792486856,0.05237678130390328,[0.64782399 0.51326042],[0.67540801 0.51830274],[0.70419085 0.52220201],[0.72389859 0.51965564],[0.70120651 0.52291542],[0.67206991 0.51971155]
996,0.044375178317544964,0.07269557014690613,0.058535374232225545,[0.64871067 0.51480818],[0.67597932 0.51934224],[0.70439559 0.52342576],[0.72429502 0.52133334],[0.70149839 0.52429545],[0.67263794 0.52095026]
997,0.08466229971823311,0.08359663911552233,0.08412946941687771,[0.64594167 0.51450616],[0.67384309 0.51441199],[0.70157474 0.51873374],[0.72019255 0.52028644],[0.6988011  0.52345109],[0.67050201 0.52072001]
998,0.13671808203259256,0.11894290049911485,0.12783049126585372,[0.64525205 0.51544118],[0.67417562 0.51277673],[0.7016905  0.51694793],[0.71914279 0.52042407],[0.6986776  0.52566713],[0.67047894 0.52316374]
999,0.14823207382826079,0.11170639303070751,0.12996923342948413,[0.64769852 0.51227224],[0.67598677 0.50829041],[0.70238084 0.51230401],[0.7192874  0.51650608],[0.69866562 0.52140212],[0.67177027 0.51891768]
1000,0.23746590589845235,0.10587016327956388,0.17166803458900812,[0.64854693 0.51147431],[0.67633802 0.50102514],[0.70167392 0.5039379 ],[0.71722156 0.51050621],[0.69787037 0.51879859],[0.67260146 0.51789558]
1001,0.2565499509975088,0.1502379350067948,0.2033939430021518,[0.6486097  0.51127613],[0.67625129 0.49959248],[0.70109808 0.5027616 ],[0.7163434  0.51029354],[0.69738859 0.5186677 ],[0.67248034 0.51762736]
1002,0.2795390639006963,0.22336798285182327,0.2514535233762598,[0.64880401 0.51134723],[0.67663527 0.49848509],[0.70158678 0.50209808],[0.71638167 0.51010972],[0.69725144 0.51934302],[0.67234361 0.51802534]
1003,0.27982133660065106,0.25406221509218346,0.26694177584641726,[0.64850891 0.51040357],[0.67667991 0.49749127],[0.70208842 0.50085652],[0.71706462 0.50866401],[0.69799101 0.51846546],[0.6726014  0.51737702]
1004,0.316548746159168,0.2614807482975249,0.2890147472283464,[0.65108329 0.51156926],[0.67827827 0.49671453],[0.70297796 0.49993521],[0.71742904 0.50861955],[0.69882756 0.51934808],[0.67423779 0.51853687]
1005,0.31195171005479,0.2618894883025063,0.28692059917864815,[0.65015614 0.51075315],[0.67781442 0.49670038],[0.70284265 0.50032789],[0.71750474 0.5089522 ],[0.69855994 0.51973104],[0.67354769 0.51844966]
1006,0.3090878355865702,0.2670296988587271,0.28805876722264867,[0.64887947 0.5105083 ],[0.67725819 0.49656573],[0.7025497 0.5001542],[0.71742916 0.5085535 ],[0.69816023 0.51975936],[0.67268515 0.51839429]
1007,0.3198002579609041,0.28415983104513975,0.30198004450302196,[0.64985842 0.51107138],[0.6782971 0.4959394],[0.70411474 0.49913281],[0.71882951 0.50783771],[0.6996246  0.51961696],[0.67392296 0.51871508]
1008,0.32399567406931884,0.2911310511952548,0.3075633626322868,[0.64922893 0.50976646],[0.67813337 0.49459836],[0.70388734 0.49815288],[0.71860796 0.50683343],[0.69913578 0.51901662],[0.67331332 0.51770008]
1009,0.3410530024705937,0.2906900164973824,0.31587150948398807,[0.64979744 0.51043022],[0.67883992 0.49395475],[0.70482457 0.49708748],[0.71930772 0.50626993],[0.70002741 0.51922965],[0.67405355 0.51833165]
1010,0.3301174139695129,0.2883709255367017,0.3092441697531073,[0.64991409 0.51019335],[0.67925912 0.49363577],[0.70585239 0.49670655],[0.72032809 0.50583971],[0.70088208 0.518341  ],[0.6745742  0.51756191]
1011,0.3422573102099814,0.2976727879846874,0.31996504909733436,[0.64952636 0.51011765],[0.67906499 0.49311909],[0.705607  0.4961921],[0.72007644 0.50540978],[0.70054018 0.51871717],[0.67412817 0.51794505]
1012,0.34317733814603185,0.30514598769301043,0.32416166291952114,[0.64975625 0.50907308],[0.67922622 0.4924576 ],[0.70572108 0.49557549],[0.72016877 0.50459278],[0.70039105 0.51822108],[0.67398471 0.5170669 ]
1013,0.3552500073456688,0.3071134924394828,0.3311817498925758,[0.65013903 0.51017243],[0.67955625 0.49225253],[0.70602196 0.49492657],[0.72038978 0.50423199],[0.70067006 0.51835716],[0.67431641 0.5177775 ]
1014,0.3570400928800977,0.3131166619431111,0.3350783774116044,[0.64961195 0.50939214],[0.67875379 0.49174574],[0.70533293 0.49432555],[0.71975601 0.50338167],[0.70038188 0.51789635],[0.67403203 0.51750338]
1015,0.36285617712354234,0.3121926499197618,0.3375244135216521,[0.64864439 0.51050365],[0.67885464 0.49123436],[0.70668751 0.49346411],[0.72050905 0.50330377],[0.70129645 0.51801372],[0.67399764 0.51807809]
1016,0.36733570568237517,0.303466169772048,0.3354009377272116,[0.64918625 0.50947398],[0.67890161 0.49082705],[0.70584702 0.4933922 ],[0.71991765 0.50288004],[0.70034367 0.51785618],[0.67370403 0.51743853]
1017,0.3740242176189162,0.31955381262018023,0.3467890151195482,[0.64920557 0.50878054],[0.67880005 0.49015653],[0.70549697 0.49272293],[0.71961343 0.50223613],[0.69993669 0.51759624],[0.67346543 0.51704067]
1018,0.3755239147952966,0.32361936770504834,0.3495716412501725,[0.64904201 0.50926268],[0.6787321  0.48987356],[0.70569098 0.4922016 ],[0.71975195 0.50192851],[0.70019352 0.51728565],[0.67357248 0.51710105]
1019,0.3900718288362313,0.3274392194180399,0.3587555241271356,[0.64961374 0.50913149],[0.67894715 0.48830611],[0.70608902 0.49016845],[0.72059733 0.50016236],[0.70090622 0.51659799],[0.67410612 0.51678234]
1020,0.38763924011268036,0.3308753637221018,0.3592573019173911,[0.64926845 0.50846362],[0.67846423 0.48851892],[0.70521879 0.49061462],[0.71958625 0.50025302],[0.70014572 0.51660472],[0.67359102 0.51650345]
1021,0.39923360561568977,0.33319779532271615,0.36621570046920293,[0.64893359 0.50912738],[0.67854363 0.48733729],[0.70596159 0.48927593],[0.72022861 0.49950743],[0.70036477 0.51637065],[0.67346382 0.51667666]
1022,0.40077666879401636,0.3360557761247014,0.3684162224593589,[0.64832705 0.50889444],[0.67845452 0.48733583],[0.70630711 0.48975226],[0.72048056 0.50041735],[0.70054281 0.51710945],[0.67334288 0.51717597]
1023,0.38992321618902037,0.32985048403822703,0.3598868501136237,[0.64994168 0.51024431],[0.67886055 0.4894143 ],[0.70569283 0.49118343],[0.72013319 0.50099391],[0.70065254 0.51730108],[0.6742264  0.51764888]
1024,0.38330285065761643,0.33408805215587445,0.3586954514067454,[0.64935404 0.50962168],[0.67858267 0.48899752],[0.70548844 0.49079815],[0.71983588 0.50046861],[0.70023113 0.51649535],[0.67368716 0.51682621]
1025,0.3867820147353201,0.3242154452163396,0.3554987299758299,[0.64883816 0.50977063],[0.67832553 0.48927981],[0.70523095 0.49116987],[0.71933258 0.50063264],[0.69952077 0.51711392],[0.67290938 0.51718217]
1026,0.3768204568723647,0.32093481083773767,0.3488776338550512,[0.64854056 0.5097577 ],[0.67824894 0.48946416],[0.70548916 0.49142697],[0.71975654 0.50098896],[0.70018774 0.51679933],[0.67335564 0.51719201]
1027,0.39118675956934773,0.3334405066629809,0.3623136331161643,[0.64883929 0.50975257],[0.67835724 0.48878071],[0.70549607 0.49057063],[0.71980989 0.50005704],[0.69998008 0.51706654],[0.67317665 0.51729113]
1028,0.396471283671079,0.32912808658296555,0.36279968512702226,[0.64957923 0.50920939],[0.67878211 0.48846447],[0.70591509 0.49069262],[0.72008669 0.50064182],[0.70041943 0.51732492],[0.67376322 0.51715499]
1029,0.3830342202135621,0.32612626960555563,0.35458024490955886,[0.64833391 0.50934112],[0.67867905 0.48898634],[0.7061888  0.49108416],[0.72036761 0.50094044],[0.70025742 0.51728761],[0.67310256 0.51712954]
1030,0.3811918445970597,0.3200685780734413,0.3506302113352505,[0.64806128 0.50974369],[0.6783433  0.48976994],[0.70585281 0.49189448],[0.72026026 0.50142819],[0.70021957 0.51803398],[0.67304283 0.51794326]
1031,0.3865346270608823,0.30925206667739635,0.3478933468691393,[0.64814103 0.50916898],[0.67803329 0.48964745],[0.70531762 0.49223447],[0.71975982 0.50184029],[0.69982588 0.518462  ],[0.67273867 0.5180167 ]
1032,0.3785143825975216,0.30842060244388175,0.3434674925207017,[0.6477105  0.51038158],[0.67812973 0.49000967],[0.70590723 0.49206281],[0.71987671 0.50184089],[0.69990599 0.51789927],[0.67263001 0.51796263]
1033,0.36073470751568526,0.3192753961053956,0.3400050518105404,[0.64567357 0.50816876],[0.67654359 0.48982435],[0.70441824 0.49250442],[0.71832317 0.50179249],[0.69860393 0.51710784],[0.67096001 0.51658285]
1034,0.3738590441506648,0.31872345059934515,0.34629124737500494,[0.6453405  0.50887567],[0.67571425 0.48909432],[0.70396173 0.49118274],[0.71780527 0.50072378],[0.69866705 0.51676583],[0.67089903 0.51708287]
1035,0.37694809745684077,0.3207579548867004,0.3488530261717706,[0.64455032 0.50882733],[0.67526734 0.48843426],[0.7038247  0.49036372],[0.71756887 0.49990538],[0.6982615  0.51640797],[0.67018288 0.51680833]
1036,0.3841406747831807,0.32434047724922,0.35424057601620035,[0.64612538 0.50920361],[0.67578673 0.48871738],[0.70344436 0.49072433],[0.71723461 0.50002915],[0.69788092 0.5165841 ],[0.67084163 0.51692039]
1037,0.3872118862231787,0.33625044043160945,0.3617311633273941,[0.64473116 0.50864118],[0.67562473 0.48799413],[0.70390338 0.49043199],[0.71759343 0.5003261 ],[0.69781888 0.51708096],[0.66991478 0.51689321]
1038,0.38153349660987096,0.3201719391556622,0.3508527178827666,[0.64498711 0.50878727],[0.67568874 0.48837429],[0.70416909 0.49049908],[0.71785039 0.50036716],[0.69845819 0.51677537],[0.67052883 0.51699269]
1039,0.3872421946276742,0.3308688711004692,0.35905553286407166,[0.64462507 0.50822496],[0.67573893 0.48722082],[0.70452553 0.48932213],[0.71817708 0.49930567],[0.6984278  0.51630753],[0.67013383 0.51640385]
1040,0.3820750429706391,0.32822790129253093,0.35515147213158504,[0.64561898 0.5076316 ],[0.67585391 0.48737052],[0.70393103 0.4895972 ],[0.71779728 0.49924192],[0.69826603 0.51565135],[0.6707598  0.51578093]
1041,0.391864848369543,0.33051021159210087,0.36118752998082193,[0.64517444 0.50807428],[0.67597133 0.48683226],[0.70450509 0.48894933],[0.71824563 0.49905264],[0.69859993 0.51610935],[0.67056811 0.51624846]
1042,0.38419531440743315,0.3488451488428947,0.3665202316251639,[0.6447832  0.50768238],[0.67592484 0.48713395],[0.70474845 0.48941079],[0.71843725 0.4995054 ],[0.69866955 0.51616955],[0.67028302 0.5160917 ]
1043,0.39288155938895525,0.3401379248169297,0.3665097421029425,[0.64541495 0.50758886],[0.67604673 0.48681664],[0.70437717 0.48929468],[0.71815276 0.49943271],[0.69821692 0.51634216],[0.67037213 0.5160436 ]
1044,0.3808892484397159,0.3330376877044791,0.3569634680720975,[0.64542454 0.50752825],[0.67599601 0.48719585],[0.70446801 0.4894774 ],[0.71844041 0.49936241],[0.6987772  0.51578611],[0.67084169 0.51578647]
1045,0.36713866088350944,0.3170799749354729,0.3421093179094912,[0.64470547 0.50687057],[0.67532074 0.48671478],[0.70382631 0.48868838],[0.717812   0.49828997],[0.69855231 0.51403624],[0.67060333 0.51447505]
1046,0.38303015832449055,0.3365503050172289,0.3597902316708597,[0.64550614 0.50673646],[0.67613149 0.48592204],[0.70444798 0.48816317],[0.71813297 0.49851987],[0.69862443 0.51441628],[0.67100304 0.51456678]
1047,0.3865598563971804,0.3295038540399012,0.35803185521854075,[0.64514273 0.50705475],[0.6758008  0.48600575],[0.70427227 0.48835447],[0.7179811  0.49865487],[0.69824195 0.51494205],[0.67045701 0.51493955]
1048,0.3977270939337509,0.3258835060279536,0.3618052999808522,[0.64593142 0.50700682],[0.67618048 0.4859646 ],[0.7041266  0.48850852],[0.71775913 0.49898666],[0.69805443 0.51553726],[0.67067975 0.51524061]
1049,0.37627557182939503,0.3432159911124713,0.35974578147093317,[0.64459312 0.50553823],[0.67557532 0.48595309],[0.70404363 0.48886764],[0.71793169 0.49884763],[0.69806296 0.51486987],[0.6699912  0.51414442]
1050,0.39404459820995,0.33583074230323956,0.3649376702565948,[0.64539725 0.50639504],[0.67565382 0.4854939 ],[0.70356309 0.48800692],[0.71741951 0.4982326 ],[0.69778013 0.51482344],[0.67044044 0.51472294]
1051,0.3925625448848437,0.323474171324896,0.3580183581048698,[0.64814442 0.50807112],[0.67788875 0.48777905],[0.70506388 0.49033448],[0.71942639 0.50044918],[0.69943404 0.51688391],[0.67259705 0.51643914]
1052,0.38806978405843684,0.3433968766563036,0.3657333303573702,[0.6486938  0.50878096],[0.67802429 0.48885745],[0.70502448 0.49120766],[0.71948874 0.50091398],[0.69976097 0.51730537],[0.67305058 0.51708436]
1053,0.39879737115562136,0.3520583154648542,0.3754278433102378,[0.64869714 0.50974488],[0.67809296 0.48844525],[0.70505112 0.490399  ],[0.71911448 0.50060356],[0.69932359 0.51714849],[0.67275512 0.51723456]
1054,0.3829825571974476,0.33571576639859063,0.3593491617980191,[0.64747071 0.50882787],[0.67757672 0.48858029],[0.70479816 0.49105442],[0.71887112 0.50122255],[0.69902784 0.51683462],[0.67218977 0.51664954]
1055,0.3868164936302368,0.3172441215885535,0.35203030760939513,[0.64732146 0.50943744],[0.67693281 0.48880479],[0.7040652  0.49102184],[0.7183513  0.50133377],[0.69865906 0.51705289],[0.6719721  0.51709414]
1056,0.37652950355961956,0.3147401744460316,0.34563483900282554,[0.64621437 0.5088824 ],[0.67619669 0.48870879],[0.70358658 0.49097145],[0.71800154 0.50110734],[0.69802117 0.51656497],[0.67104787 0.51641899]
1057,0.36530003596185323,0.31038870280318226,0.3378443693825177,[0.64611578 0.50926119],[0.67615378 0.48963687],[0.70349687 0.49169847],[0.71780598 0.50136387],[0.6976428  0.51652426],[0.67065918 0.51626289]
1058,0.3655746997162562,0.31724556247569025,0.34141013109597323,[0.64632285 0.50854546],[0.67626935 0.49011132],[0.70316648 0.49290162],[0.7174629  0.50233936],[0.69765556 0.51735044],[0.67088228 0.51672083]
1059,0.3731677993441783,0.3253488450558684,0.3492583222000234,[0.64662808 0.5089727 ],[0.67599928 0.49008426],[0.70267642 0.49263889],[0.71719921 0.50217527],[0.69752109 0.51756817],[0.670982  0.5170787]
1060,0.3570581375121021,0.2955263586013613,0.3262922480567317,[0.64513105 0.50815088],[0.67485267 0.49051747],[0.70151055 0.49367744],[0.71625    0.50329596],[0.69645929 0.51753908],[0.66984248 0.51655477]
1061,0.2571417278763182,0.10788534342930355,0.1825135356528109,[0.64583409 0.50858766],[0.67400813 0.49754792],[0.6992631  0.50039166],[0.71466392 0.50720841],[0.69512773 0.5166204 ],[0.66962969 0.51568472]
1062,0.05858011918505913,0.04024149049262428,0.04941080483884171,[0.64655036 0.51263726],[0.67295331 0.51999885],[0.70082051 0.52328086],[0.72062218 0.51822674],[0.6965872  0.52359831],[0.66849589 0.52005428]
1063,0.054138408807011186,0.05308721835499576,0.05361281358100348,[0.6480056 0.5137828],[0.67347598 0.52196264],[0.70104218 0.52524322],[0.72112626 0.52000129],[0.69732988 0.523817  ],[0.66983372 0.52038562]
1064,0.0445202797574081,0.05620268355760686,0.05036148165750748,[0.64643288 0.51413697],[0.67279232 0.52050889],[0.70044625 0.52398008],[0.71993232 0.51965982],[0.69738436 0.52293456],[0.6694864  0.52013129]
1065,0.08766806911389684,0.13136333358721375,0.1095157013505553,[0.64503878 0.51282132],[0.67288232 0.51256132],[0.70015776 0.51631677],[0.71845496 0.51705021],[0.697124  0.5211404],[0.669191   0.51873785]
1066,0.19448159915784652,0.15750621778965476,0.17599390847375063,[0.64615178 0.50867361],[0.67374426 0.50151914],[0.6991002 0.504906 ],[0.71505892 0.51010418],[0.6954242  0.51688147],[0.669824  0.5152517]
1067,0.27234089634080255,0.19837180204821697,0.23535634919450976,[0.64532244 0.50972122],[0.67350662 0.49719998],[0.69917786 0.50052536],[0.71434015 0.5080173 ],[0.69525379 0.51769876],[0.66964328 0.51681119]
1068,0.2851835292867377,0.22457252465744498,0.25487802697209133,[0.64455169 0.50869942],[0.67315567 0.496126  ],[0.69914401 0.50012487],[0.71432006 0.50818378],[0.69509071 0.51829207],[0.66912866 0.51692045]
1069,0.3026872599090728,0.2506207965189964,0.2766540282140346,[0.6448065  0.50865722],[0.67393798 0.49457753],[0.7002303 0.4981285],[0.71542388 0.5067938 ],[0.69590938 0.51793373],[0.66962123 0.51665318]
1070,0.318627008372828,0.2667096236149022,0.2926683159938651,[0.64497709 0.50796473],[0.67441821 0.49272418],[0.70135564 0.49606922],[0.71633607 0.50516367],[0.69720078 0.51726586],[0.67045182 0.51630169]
