FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
78,0.3217524401691152,0.32197141404167134,0.3218619271053933,[0.11964718 0.79359645],[0.13843735 0.78225249],[0.15588835 0.78334367],[0.16760717 0.78854746],[0.14996538 0.79790694],[0.13298318 0.79655951]
79,0.3145944344086154,0.36771649426166025,0.3411554643351378,[0.123657   0.79393989],[0.14314781 0.78252178],[0.16090605 0.78336686],[0.17209932 0.7882691 ],[0.15492369 0.79776222],[0.13765767 0.79658681]
80,0.32658190449590335,0.3598861403035958,0.34323402239974954,[0.12691253 0.79357427],[0.14607275 0.78133923],[0.16372988 0.78244108],[0.17474218 0.78800976],[0.15765354 0.79716825],[0.14076664 0.79592383]
81,0.3223102165256135,0.3791968155957307,0.35075351606067207,[0.12903368 0.79403609],[0.14858401 0.78209895],[0.16651472 0.78292531],[0.17768611 0.78828329],[0.1607198 0.797822 ],[0.14330372 0.79677463]
82,0.3208345965763279,0.36698172583163274,0.3439081612039803,[0.13167261 0.79420453],[0.15102124 0.78278732],[0.16867159 0.78389633],[0.17949025 0.7889927 ],[0.16294402 0.79834819],[0.14566571 0.79714006]
83,0.3172960116071155,0.353906622109079,0.33560131685809724,[0.13282014 0.79456466],[0.15258902 0.78251797],[0.17066482 0.78324032],[0.1815145 0.788661 ],[0.164839   0.79789251],[0.14729685 0.79693687]
84,0.335829394095286,0.3627201426169581,0.34927476835612203,[0.13362104 0.7938745 ],[0.15355831 0.78187549],[0.17189515 0.78303069],[0.18303493 0.78893405],[0.16585524 0.7988497 ],[0.14800017 0.79732817]
85,0.32402134215485556,0.34710240371448065,0.3355618729346681,[0.13567454 0.79418766],[0.1564092  0.78147632],[0.17563042 0.78188497],[0.18718357 0.78771114],[0.1696806  0.79802179],[0.15108351 0.79703414]
86,0.3183753352277252,0.3681158224380214,0.3432455788328733,[0.14095396 0.79372704],[0.16082096 0.78167564],[0.1790894  0.78211606],[0.18994392 0.78732282],[0.17349146 0.79708511],[0.15572898 0.79629236]
87,0.32517197903811673,0.3678949830118344,0.34653348102497555,[0.14707348 0.79314691],[0.16677976 0.78062427],[0.18486828 0.78086811],[0.1954978  0.78619671],[0.17955051 0.79607844],[0.1618229  0.79552341]
88,0.30762986682972204,0.33664008718377,0.322134977006746,[0.15118279 0.79186076],[0.17106999 0.7800954 ],[0.18933725 0.78041047],[0.19979888 0.78539824],[0.18412456 0.79471314],[0.16607611 0.79418844]
89,0.34586683980717303,0.3386684934593557,0.34226766663326436,[0.15906982 0.79154885],[0.17819676 0.77849084],[0.19545889 0.7786625 ],[0.20561272 0.78375429],[0.1904898 0.7942971],[0.17337222 0.79399598]
90,0.3569651774711842,0.30039350547649496,0.3286793414738396,[0.16326866 0.78993201],[0.18191633 0.77717257],[0.19875446 0.77738321],[0.20823205 0.78229302],[0.1940082  0.79304111],[0.17731959 0.79270595]
91,0.3523000935898199,0.29289359662677344,0.32259684510829667,[0.16871367 0.7882818 ],[0.18622389 0.77672809],[0.2021167 0.7773096],[0.21120322 0.78173041],[0.19792983 0.7918784 ],[0.18212552 0.79129601]
92,0.34394661273738697,0.2928257966399043,0.31838620468864565,[0.1731824  0.78722101],[0.19083115 0.7757799 ],[0.20722499 0.77628553],[0.21591952 0.78090233],[0.20279978 0.79049999],[0.18664537 0.79000777]
93,0.3748664487877717,0.2587021488619361,0.3167842988248539,[0.17984109 0.78743827],[0.19706535 0.77554691],[0.21321529 0.77612233],[0.22110645 0.78056937],[0.20835988 0.79112107],[0.19259891 0.79049242]
94,0.3701546310786846,0.2555828935976866,0.3128687623381856,[0.1870722  0.78587556],[0.2035071  0.77481967],[0.21929626 0.77564579],[0.2269747  0.78009683],[0.21418184 0.78996789],[0.19877274 0.78867352]
95,0.37844988340311647,0.25793776104828253,0.3181938222256995,[0.19376269 0.78507769],[0.20960881 0.77378362],[0.22501987 0.77427512],[0.23280631 0.77850014],[0.22065952 0.78889161],[0.20558302 0.78793776]
96,0.3789784862908961,0.2691381933876111,0.3240583398392536,[0.19897686 0.78554851],[0.21419793 0.77372295],[0.2293947  0.77358484],[0.23667452 0.77805436],[0.2252858  0.78786361],[0.21065614 0.78755069]
97,0.38348289367680327,0.24436779739779407,0.3139253455372987,[0.2023721  0.78516626],[0.21775997 0.77322829],[0.23325622 0.77281272],[0.24014628 0.77749151],[0.22910607 0.78735691],[0.21418345 0.78721702]
98,0.40617635434595517,0.21917883518221398,0.3126775947640846,[0.20662457 0.78386515],[0.22208618 0.77136576],[0.23819064 0.77034086],[0.24540491 0.77582431],[0.23413324 0.7866084 ],[0.21847861 0.78634495]
99,0.4676737205864349,0.26921529032790426,0.36844450545716956,[0.20831153 0.78417987],[0.22411682 0.76993632],[0.24079278 0.76880699],[0.24758019 0.775415  ],[0.23669587 0.78790361],[0.22048333 0.78767043]
100,0.4680606751827701,0.28119445388650244,0.3746275645346363,[0.21032721 0.78525454],[0.22566295 0.77095991],[0.24139714 0.76985699],[0.24832626 0.77675056],[0.23797935 0.78836703],[0.22252764 0.78830755]
101,0.4622105625873138,0.2938119341464593,0.37801124836688654,[0.21208717 0.7860195 ],[0.22727609 0.77158701],[0.24324034 0.77015066],[0.25009254 0.77704501],[0.23962522 0.78854269],[0.2241005  0.78864926]
102,0.44657902193079585,0.2633054355416558,0.35494222873622583,[0.2129613  0.78444046],[0.22839132 0.77043903],[0.24448393 0.76917619],[0.25111502 0.7754128 ],[0.24061419 0.78693908],[0.2249698  0.78692645]
103,0.462698365967361,0.27670827580684965,0.36970332088710534,[0.21556121 0.78528607],[0.23043348 0.77088672],[0.24625921 0.76916331],[0.25296158 0.77534223],[0.24251446 0.78745031],[0.22714943 0.78771538]
104,0.43973076101126485,0.2659620087896601,0.3528463849004625,[0.21644489 0.78560001],[0.23144309 0.7714808 ],[0.24730989 0.76922691],[0.2540223  0.77511925],[0.2439734  0.78679031],[0.22850046 0.78764689]
105,0.4417234161106918,0.2638952529504763,0.35280933453058405,[0.21741641 0.78622049],[0.23235226 0.77226752],[0.24832948 0.77021372],[0.2550568  0.77602947],[0.24507973 0.78782427],[0.22952117 0.78856611]
106,0.4354977192393485,0.2680333779712898,0.35176554860531917,[0.21669942 0.78683132],[0.2317732  0.77297395],[0.24790448 0.7704488 ],[0.25465411 0.77611995],[0.24464189 0.78814578],[0.22883992 0.78906316]
107,0.46058782462970577,0.29071280486819295,0.3756503147489494,[0.2197156 0.7877652],[0.23445064 0.77258229],[0.25029892 0.7698313 ],[0.2572515  0.77607566],[0.24693519 0.78858823],[0.23147994 0.78948212]
108,0.46746328372739965,0.29418116190992466,0.3808222228186622,[0.21948162 0.78635359],[0.23343039 0.77256954],[0.24841776 0.77086848],[0.25511438 0.77624989],[0.24508385 0.78850496],[0.23053506 0.78899485]
109,0.4080287396723051,0.2926931261452625,0.3503609329087838,[0.21701473 0.78879517],[0.23182234 0.77635133],[0.2472454  0.77510321],[0.25385439 0.77936536],[0.24407041 0.79049069],[0.22890858 0.79139262]
110,0.4167501976796117,0.28390351712932244,0.35032685740446706,[0.21659449 0.7899859 ],[0.23218729 0.77689338],[0.24839967 0.77538371],[0.25449997 0.78023016],[0.24498782 0.79162556],[0.22902614 0.79260606]
111,0.44130393805510637,0.2925312096070299,0.36691757383106816,[0.21732616 0.79084665],[0.23252366 0.77706087],[0.24844109 0.77567977],[0.25440839 0.78088892],[0.24497712 0.79253304],[0.22936025 0.79344118]
112,0.43053634123766876,0.29136317225757646,0.36094975674762264,[0.21784399 0.79116672],[0.23277399 0.77792835],[0.24828705 0.77676809],[0.25427634 0.78180516],[0.24509323 0.79275334],[0.22983348 0.79374617]
113,0.4698748632558916,0.2953641695364007,0.38261951639614616,[0.21846095 0.79081851],[0.23320165 0.77673006],[0.24884832 0.77546   ],[0.25483039 0.78066927],[0.24532112 0.79314548],[0.23003247 0.79389012]
114,0.4760808469809436,0.27573080567795144,0.3759058263294475,[0.21967801 0.79136044],[0.23368973 0.77760214],[0.24863237 0.77623987],[0.25457919 0.78103089],[0.24538104 0.79355955],[0.23071128 0.79437399]
115,0.46279132380194093,0.27799983903402525,0.3703955814179831,[0.21853229 0.79126573],[0.23291481 0.77746725],[0.24844414 0.77606279],[0.25421706 0.78087163],[0.24505885 0.79317617],[0.22990122 0.79415411]
116,0.44145395638187923,0.2975460710626128,0.36950001372224606,[0.21941507 0.79156846],[0.23350412 0.77858245],[0.24862418 0.77728152],[0.25480944 0.78166401],[0.24527094 0.7934289 ],[0.23057161 0.79426926]
117,0.4668320902937397,0.2744669562917721,0.3706495232927559,[0.21968076 0.79173285],[0.23337534 0.7784043 ],[0.24808154 0.77728552],[0.25375807 0.78182459],[0.24462792 0.79367524],[0.2302061  0.79447961]
118,0.46925540101970575,0.2863307561327217,0.3777930785762137,[0.21978098 0.79144073],[0.23382851 0.77800864],[0.24891233 0.77691054],[0.25501144 0.7815119 ],[0.24546236 0.79402238],[0.23074272 0.79462045]
119,0.4554613127632135,0.2681372451563081,0.36179927895976083,[0.21954408 0.79114068],[0.23355308 0.77793545],[0.24839157 0.77705491],[0.25438723 0.78157544],[0.24483964 0.79336095],[0.23033184 0.79383773]
120,0.44931402105427487,0.2988986407276369,0.3741063308909559,[0.22152489 0.79049695],[0.23465145 0.77773702],[0.24874105 0.77594507],[0.25429046 0.78024346],[0.2453579  0.79153889],[0.23164162 0.79232526]
121,0.43425526197710584,0.28451999599345995,0.35938762898528287,[0.22063445 0.78890556],[0.23437831 0.77651346],[0.24906695 0.77450192],[0.25535327 0.77915001],[0.24580151 0.79054886],[0.23135908 0.79115093]
122,0.4441049573036803,0.3011991030662244,0.37265203018495235,[0.22206447 0.78936517],[0.23589036 0.77642429],[0.25066108 0.77471328],[0.25659043 0.78021777],[0.2471188  0.79089504],[0.23274529 0.79125386]
123,0.4771037804637665,0.3033828685347699,0.39024332449926824,[0.22285268 0.78993803],[0.23661041 0.77619022],[0.25146231 0.77460653],[0.25778037 0.78057581],[0.24814069 0.79237413],[0.23376136 0.79237068]
124,0.4663833035212627,0.29530327204029666,0.3808432877807797,[0.22280934 0.78984708],[0.23688978 0.77638233],[0.25193042 0.77475625],[0.25828975 0.78057098],[0.24833804 0.79231274],[0.23374882 0.79236364]
125,0.4676930734139988,0.29923811646242365,0.3834655949382112,[0.22217083 0.7908262 ],[0.2362048  0.77733803],[0.25107449 0.77553028],[0.25735301 0.78122616],[0.24758196 0.79309183],[0.23307681 0.79323989]
126,0.47510963963504416,0.29252960009510465,0.3838196198650744,[0.22266474 0.79082817],[0.2365362  0.77712637],[0.2515344  0.77513057],[0.25772816 0.78091633],[0.24824747 0.79294199],[0.23368263 0.79338932]
