FN,EAR_L,EAR_R,EAR,p1,p2,p3,p4,p5,p6
81,0.40355175979494406,0.43032443996528963,0.4169380998801169,[0.51941782 0.41548774],[0.54880875 0.39367235],[0.57585448 0.39882642],[0.59227067 0.41475624],[0.57005972 0.42635733],[0.5435822  0.42389232]
82,0.40283470373166586,0.45793649544054194,0.4303855995861039,[0.50619841 0.41300255],[0.5369488  0.39053667],[0.56451488 0.3959026 ],[0.58129001 0.412705  ],[0.55787742 0.42417035],[0.53075588 0.4213841 ]
83,0.4230351963515095,0.47130277848930474,0.4471689874204071,[0.4923954  0.41011161],[0.52170819 0.38699269],[0.54873204 0.39187267],[0.56565011 0.40899527],[0.54253268 0.42107344],[0.51623952 0.4186582 ]
84,0.43316351933288727,0.5376032420752941,0.4853833807040907,[0.47701955 0.40589207],[0.50539714 0.38223478],[0.53212887 0.38665411],[0.54996026 0.40393776],[0.52661544 0.41665402],[0.50063294 0.41459683]
85,0.4411365809093192,0.538654188361622,0.4898953846354706,[0.46502051 0.40307248],[0.49266249 0.38006505],[0.51864344 0.38508898],[0.5368489  0.40239036],[0.51313549 0.41508931],[0.48761499 0.4125486 ]
86,0.41964969851432893,0.5548967877529025,0.48727324313361575,[0.45550352 0.40013731],[0.48251876 0.3781414 ],[0.5084573  0.38232893],[0.52756429 0.39879328],[0.50351512 0.41126505],[0.47809312 0.40896121]
87,0.4289687157454759,0.5786442535990034,0.5038064846722397,[0.44878262 0.39801544],[0.47473657 0.37552667],[0.50042069 0.37910593],[0.51980895 0.39553559],[0.49575818 0.40846255],[0.4707298  0.40651742]
88,0.4439896856924326,0.5912926568401715,0.517641171266302,[0.43963847 0.39501756],[0.46653831 0.37147975],[0.49286205 0.37546706],[0.51241207 0.39278159],[0.48746875 0.40666327],[0.46179953 0.40413064]
89,0.45805420273522157,0.5889371142078135,0.5234956584715176,[0.43525484 0.39345869],[0.46074292 0.36913654],[0.48672679 0.37332243],[0.50675058 0.39193884],[0.48166627 0.40486321],[0.45646676 0.40243155]
90,0.4435165194108557,0.6081800156439491,0.5258482675274023,[0.42985541 0.39112642],[0.45456904 0.36828029],[0.47993699 0.37184441],[0.50010496 0.38890988],[0.47591442 0.40199023],[0.45113471 0.40002674]
91,0.4399569326153852,0.6348639749360379,0.5374104537757115,[0.42261136 0.38842678],[0.44785815 0.36627072],[0.47303468 0.37065244],[0.49266675 0.3873024 ],[0.4687705  0.40016791],[0.44405505 0.39787143]
92,0.4353627756397462,0.6450462690927472,0.5402045223662467,[0.41510969 0.38929865],[0.43486911 0.36587566],[0.45828578 0.36940852],[0.4790605  0.38845292],[0.45490751 0.39582744],[0.4331356  0.39487833]
93,0.43057651414614206,0.6807367389299802,0.5556566265380611,[0.40148783 0.38565052],[0.42012033 0.36348641],[0.44402882 0.36775368],[0.46500081 0.3862642 ],[0.43976569 0.39376503],[0.41807851 0.39175132]
94,0.4785414215582576,0.7199142671257629,0.5992278443420103,[0.38485599 0.38789755],[0.4023034  0.36466473],[0.42487589 0.36873424],[0.44526821 0.38709635],[0.42008165 0.39618337],[0.39954421 0.39449733]
95,0.4670088413746042,0.721321029724136,0.5941649355493701,[0.37029698 0.38636369],[0.3874625  0.36583635],[0.40852451 0.3709569 ],[0.4276028  0.38760149],[0.40364912 0.39579013],[0.38428062 0.3938863 ]
96,0.430961005336304,1.165757194890845,0.7983591001135745,[0.35290846 0.38952827],[0.37004787 0.37215775],[0.39090201 0.37705624],[0.40979353 0.39145631],[0.38479477 0.39985961],[0.36587644 0.3972652 ]
97,0.41804145690133127,1.1649351446015905,0.7914883007514609,[0.33632213 0.39517957],[0.35324281 0.37899297],[0.37272277 0.38406077],[0.39110163 0.39763802],[0.36679649 0.40502271],[0.3488704  0.40265512]
98,0.42235378455250017,1.199806850866465,0.8110803177094825,[0.32133895 0.39988819],[0.33893976 0.38390139],[0.3595551  0.38799274],[0.37784839 0.40090939],[0.35396704 0.41041321],[0.33521375 0.40825337]
99,0.3022969422800062,1.299596533080302,0.8009467376801541,[0.31323627 0.3964107 ],[0.32899314 0.38861316],[0.34727636 0.39390323],[0.36483446 0.40158817],[0.3421143  0.40774503],[0.32522672 0.40475926]
100,0.3457886221611243,0.9917360720603715,0.6687623471107479,[0.3016358  0.40617779],[0.31890982 0.39657432],[0.33798245 0.40066391],[0.35524645 0.40795326],[0.33304173 0.41762662],[0.31551373 0.41570383]
101,0.45000352883749295,0.902805292928064,0.6764044108827785,[0.29494449 0.41705137],[0.31142214 0.40203443],[0.3304925  0.40568724],[0.34727353 0.41594389],[0.32536891 0.42765522],[0.30839622 0.42639673]
102,0.34642710759290873,0.9171125286271964,0.6317698181100526,[0.29129317 0.42027345],[0.30831838 0.41096765],[0.32754844 0.41494939],[0.34405711 0.42166513],[0.32171026 0.43177953],[0.30465937 0.42936373]
103,0.29290358379743575,0.9264246142706403,0.6096640990340381,[0.28597173 0.42816231],[0.30135512 0.42062277],[0.32098544 0.42464876],[0.33844656 0.43007684],[0.31600869 0.43858916],[0.29910442 0.43642172]
104,0.3544728381395309,0.7485200622635056,0.5514964502015183,[0.27910417 0.43281096],[0.29608521 0.42137182],[0.31566104 0.42544505],[0.33293146 0.43413103],[0.31018054 0.44295484],[0.29259485 0.4408868 ]
105,0.32314841990257503,1.236861870431921,0.7800051451672481,[0.27577823 0.43218637],[0.29227975 0.42318791],[0.31199923 0.42736971],[0.32942113 0.43503207],[0.3063502  0.44330388],[0.28886428 0.44066948]
106,0.3839113430418201,1.0168027158781288,0.7003570294599745,[0.27139318 0.43418562],[0.28857559 0.42199945],[0.30761665 0.42603141],[0.32448536 0.4343603 ],[0.30223155 0.44473583],[0.28502819 0.44300342]
107,0.3593492256012251,0.9558614665964918,0.6576053460988585,[0.27000293 0.4373709 ],[0.28660685 0.42683601],[0.30634153 0.43072444],[0.32378647 0.43851227],[0.30064332 0.44858861],[0.28313467 0.44644284]
108,0.37254266520083196,0.9217312317210239,0.647136948460928,[0.26858026 0.43964908],[0.28532398 0.4269127 ],[0.30555254 0.43058488],[0.3236005  0.44058818],[0.30000174 0.44975185],[0.28185108 0.44767037]
109,0.3767857535176591,1.042949640644931,0.709867697081295,[0.26750425 0.44052726],[0.28592253 0.42834529],[0.3060194  0.43275464],[0.323248   0.44252896],[0.30041975 0.45228714],[0.28194046 0.44969171]
110,0.3534098272012312,0.7208006500356543,0.5371052386184427,[0.26739678 0.44140625],[0.28616747 0.43136168],[0.30616203 0.43552747],[0.32327354 0.44320232],[0.29993469 0.45385009],[0.28163591 0.45100909]
111,0.2855713235862129,1.0249918719706723,0.6552815977784426,[0.26760271 0.43539968],[0.28493923 0.42931953],[0.3044453  0.43432292],[0.32157519 0.44029957],[0.29772571 0.44800571],[0.28018302 0.44429123]
112,0.23984099407843534,0.7226704096410662,0.48125570185975075,[0.27246657 0.43763429],[0.29070345 0.43384326],[0.31055531 0.43874407],[0.32753468 0.4434666 ],[0.3035208  0.45017582],[0.28571412 0.44599938]
113,0.2960386155764256,1.2786967862770748,0.7873677009267502,[0.26786369 0.43746692],[0.28554782 0.43123585],[0.30487612 0.43580741],[0.32168275 0.44144812],[0.29810023 0.45018458],[0.28058279 0.44650722]
114,0.24885391892773198,1.0528410072287953,0.6508474630782636,[0.26654455 0.43803799],[0.28219333 0.43422461],[0.30146277 0.4380675 ],[0.31865647 0.4414584 ],[0.29540727 0.4496848 ],[0.27874666 0.44664684]
115,0.1994915743542137,1.116241573924016,0.6578665741391148,[0.27109692 0.43480235],[0.28703448 0.43318048],[0.30571896 0.43748772],[0.32272679 0.44029951],[0.30001885 0.44631955],[0.28315276 0.44261768]
116,0.22799145802649093,1.3930522646773655,0.8105218613519283,[0.26959655 0.43483472],[0.28621152 0.4319368 ],[0.30541104 0.43661058],[0.32280391 0.44116867],[0.29944083 0.44740754],[0.28228891 0.44337836]
117,0.2548567494144547,1.1985115957210395,0.7266841725677471,[0.26835811 0.43638608],[0.28571633 0.43199557],[0.30513123 0.4368287 ],[0.32239205 0.44227004],[0.29852039 0.44903433],[0.28111362 0.44503051]
118,0.27973748071988574,1.4226997513589863,0.851218616039436,[0.26996228 0.43395096],[0.28692529 0.42912292],[0.30551228 0.43335837],[0.32169038 0.43823832],[0.29919732 0.44647712],[0.28260541 0.44294381]
119,0.330700492295078,0.7739862019220684,0.5523433471085731,[0.26837969 0.4396452 ],[0.28522378 0.43142647],[0.30457786 0.43547943],[0.32142663 0.44226998],[0.29888669 0.45161745],[0.28158903 0.44907209]
120,0.3440786193797382,1.2421281235754082,0.7931033714775733,[0.27459669 0.43783215],[0.29117891 0.42754602],[0.31076521 0.4310858 ],[0.32850233 0.43849379],[0.30517849 0.44838226],[0.2876153  0.44612944]
121,0.37708868549443403,1.1470568326968955,0.7620727590956647,[0.27834448 0.43624592],[0.29615772 0.4223296 ],[0.31639621 0.42481387],[0.33410776 0.43299735],[0.31184974 0.44453549],[0.29359841 0.44406727]
122,0.42215016506140446,1.367598680907637,0.8948744229845207,[0.2902815  0.43181235],[0.30763513 0.41593546],[0.32712856 0.41861621],[0.34418198 0.42850232],[0.3222118 0.4400672],[0.30460897 0.43932718]
123,0.340712397390681,1.206649203860724,0.7736808006257024,[0.30338582 0.42844272],[0.32089853 0.41515923],[0.34139436 0.41813481],[0.36024344 0.42676464],[0.33661929 0.4360196 ],[0.31790367 0.43518633]
124,0.24865358832601686,1.2430080078618162,0.7458307980939165,[0.3231295  0.41634095],[0.34154585 0.40746939],[0.36337408 0.41179198],[0.38320976 0.41788784],[0.35711911 0.42460263],[0.33708537 0.42245162]
125,0.320435915892391,0.7835481215252614,0.5519920187088262,[0.35105932 0.42208683],[0.37267229 0.40492451],[0.39781553 0.40700406],[0.4189274 0.4176228],[0.39211667 0.42738193],[0.36889318 0.42703283]
126,0.20534242581237228,0.4702322858271393,0.3377873558197558,[0.39258617 0.41734979],[0.41627508 0.4047198 ],[0.44268468 0.40565342],[0.46548977 0.41112524],[0.43683517 0.41958854],[0.4117136  0.41894251]
